HH_ID,FOOD_PRE,FOOD_VFM,FOOD_ECO,CLEANO_PRE,CLEANO_VFM,CLEANO_ECO,PC_PRE,PC_VFM,PC_ECO,FOOD_TOT,CLEANO_TOT,PC_TOT,TOTAL
11922,1209632.46,1707090.694,746288.296,128941.64,534215.81,162157.86,65512.4,162666.28,250446.86,3663011.45,825315.31,478625.54,4966952.3
11923,649847.94,963375.5467,453260.8168,33362.85,167518.12,94478.87,22453.95,124744.905,190183.41,2066484.304,295359.84,337382.265,2699226.409
11924,137987.3,433299.026,508319.29,61821.33,65853.21,0,14432.5,6976.85,52637.5,1079605.616,127674.54,74046.85,1281327.006
11925,248054.922,518186.3775,657233.7922,129545,35994.35,0,21978,104408.825,79340.22,1423475.092,165539.35,205727.045,1794741.487
11926,626409.84,973890.34,798333.03,48925.08,37387.74,1088,0,5318.88,22893.85,2398633.21,87400.82,28212.73,2514246.76
11927,620659.007,1408872.011,819508.855,82549.02,65726.3,6591.4,19434.5,49946.56,9556.5,2849039.873,154866.72,78937.56,3082844.153
11928,385209.662,1946422.657,560015.9549,58299.22,49568.84,146588.42,37554.32,71336.75,63784.68,2891648.274,254456.48,172675.75,3318780.504
11929,197339.5,636435.325,590765.025,15798.75,51562.5,0,0,179992.9,0,1424539.85,67361.25,179992.9,1671894
11930,1428764.049,4607447.741,2976361.006,49297.4,469124.41,114059.95,0,57945.47,42604.35,9012572.797,632481.76,100549.82,9745604.377
11931,423673.2032,1316308.271,999353.1718,86369.88,97537.89,110984.23,110909.0344,91150.45,56562.57,2739334.646,294892,258622.0544,3292848.7
11932,825222.3612,1810635.061,963882.4829,140172.6,214477.42,16751.22,19627.25,152834.23,308937.89,3599739.905,371401.24,481399.37,4452540.515
11933,4847364.45,9366041.408,7070873.37,534541.75,2608534.82,412231.96,1287260.39,1520269.24,1309575.2,21284279.23,3555308.53,4117104.83,28956692.59
11934,48435.85,123314.21,98953.72,0,6938.7,4809,0,0,0,270703.78,11747.7,0,282451.48
11935,307029.5736,1284459.198,711452.7324,45014.2,42800.65,20316.3,42077.02,266361.17,123928.56,2302941.504,108131.15,432366.75,2843439.404
11936,5517820.209,16063563,7011225.907,475569.32,1428021.2,787517.9,906836.01,356393.975,709093.72,28592609.11,2691108.42,1972323.705,33256041.24
11937,513818.28,1455790.495,890757.006,36333.12,18125,27650.25,0,135564.13,24583.88,2860365.781,82108.37,160148.01,3102622.161
11938,634913.81,2089870.362,572861.5142,9984.45,160065.75,22459.8,55247.34,182546.205,46482.64,3297645.686,192510,284276.185,3774431.871
11939,1506359.871,2497420.033,1347337.488,110481.1,216150,7751,56733.51,132118,139627.08,5351117.393,334382.1,328478.59,6013978.083
11940,710572.6473,1487202.466,476991.9301,97706.22,221706.1,72397.61,33506.25,142500.835,56878.55,2674767.044,391809.93,232885.635,3299462.609
11941,576968.265,2198189.485,2156723.66,119107.5,178826.7144,40171.95,23658.45,1149345.02,204353.31,4931881.41,338106.1644,1377356.78,6647344.354
11942,748701.306,2260720.142,1206852.002,58715.92,151485.35,89756.75,45583.26,82978.41,129432.82,4216273.45,299958.02,257994.49,4774225.96
11943,346104.02,1529612.3,775347.6035,84819,68929.74,11981.88,0,118305,42219.2,2651063.924,165730.62,160524.2,2977318.744
11944,337990.04,698979.8869,345647.7231,121471.55,114871.87,27452.69,8276.45,50131.96,44941.86,1382617.65,263796.11,103350.27,1749764.03
11945,246944.5108,909998.9384,581737.9544,0,20185.2,5248.08,0,1676,2781.2,1738681.404,25433.28,4457.2,1768571.884
11946,1631919.69,5467585.559,1937363.428,121598.65,516308.24,393538.45,260943.15,390217.72,436417.37,9036868.677,1031445.34,1087578.24,11155892.26
11947,5575972.753,9537287.98,6123970.363,35425.02,964360.04,370814.15,184553.25,803430,796806.9,21237231.1,1370599.21,1784790.15,24392620.46
11948,3723841.01,14103591.53,8396534.079,709400.96,145121,77040,1411448.32,3241769.54,996511.1,26223966.62,931561.96,5649728.96,32805257.54
11949,277823.0027,1348182.219,564749.2165,0,41851.9,55362.46,8320.18,43298.97,59343.62,2190754.439,97214.36,110962.77,2398931.569
11950,354793.442,770899.549,370098.64,55607.67,226936.74,46072.5,36851.5,100331.23,47482.6,1495791.631,328616.91,184665.33,2009073.871
11951,1296987.485,2869797,1229787.488,18450,218330.97,1526.4,88583.5,219925.57,478170.06,5396571.973,238307.37,786679.13,6421558.473
11952,91087.36,792696.42,792767.351,22080,6445.45,0,13055.5,89916.34,11056.02,1676551.131,28525.45,114027.86,1819104.441
11953,1970118.115,3801750.6,3185039.94,254198.8,896608.27,158134.14,94669.75,439964.9,272185.2,8956908.655,1308941.21,806819.85,11072669.71
11954,3080100.843,3859460.064,865184.4216,192343.1,462029.44,146723.25,243053.92,713062.07,91571.2,7804745.328,801095.79,1047687.19,9653528.308
11955,833563.655,2302399.251,1314988.155,140900.28,8923.36,10965,3299.18,36275.82,58828,4450951.061,160788.64,98403,4710142.701
11956,835855.1945,1047303.897,273340.501,241292.15,194810.4,56864.75,187569.23,347595.66,58089.27,2156499.592,492967.3,593254.16,3242721.052
11957,1593823.91,6315265.193,4418589.241,635684.84,188224.75,412730.06,69227.25,391552.54,1905584.235,12327678.34,1236639.65,2366364.025,15930682.02
11958,683072.5136,2584237.038,585019.6994,89438.12,202770.02,36391.9,104586.7,216390.65,407055.64,3852329.251,328600.04,728032.99,4908962.281
11959,610678.5922,1279103.614,1085969.056,66850.72,142768.41,62672.58,76572.23,214995.53,56313.89,2975751.262,272291.71,347881.65,3595924.622
11960,302829.48,424587.278,189289.594,68632,25588.87,4060,30181.76,70864.02,81115.2,916706.352,98280.87,182160.98,1197148.202
11961,61441.21,240815.9744,95614.525,89524,17145.16,0,0,0,23883.16,397871.7094,106669.16,23883.16,528424.0294
11962,1573694.4,2657229.034,795148.41,237659.36,164357.9,36912.16,457138.56,465079.14,20508.8,5026071.844,438929.42,942726.5,6407727.764
11963,1638479.149,4469859.988,1536530.132,37831.26,419261.73,12046.5,60146.74,138170.29,114499.72,7644869.269,469139.49,312816.75,8426825.509
11964,1382598.383,3170742.27,1180228.249,275627.32,460583.8,0,178836.96,481137.07,145437,5733568.902,736211.12,805411.03,7275191.052
11965,299492.51,1027525.536,751899.0253,11199.3,61971.81,61797.85,14922.33,47132.37,22615.05,2078917.071,134968.96,84669.75,2298555.781
11966,3055455.71,7027576.869,2268241.914,283919.7,819677.49,75712.2,2860322.85,544294.11,622071.22,12351274.49,1179309.39,4026688.18,17557272.06
11967,3822915.533,10240132.03,5832493.23,723152.53,1158251.11,28188.78,1096220.87,1070300.17,573812.5,19895540.8,1909592.42,2740333.54,24545466.76
11968,225691.2156,657644.3786,377434.4298,17258.5,47338.46,10985.81,4470,98907.94,49019.34,1260770.024,75582.77,152397.28,1488750.074
11969,2628647.89,6142200.363,2066570.41,95633.75,499341.21,21874.5,354396.53,193310.94,102269.16,10837418.66,616849.46,649976.63,12104244.75
11970,1153327.902,5412674.313,2934605.693,55694.62,374739.88,74405.97,149626.25,516884.66,145271.94,9500607.909,504840.47,811782.85,10817231.23
11971,966639.8395,1593713.417,739093.6985,39400,141614.65,53099.23,27132,107400.24,42791.7,3299446.955,234113.88,177323.94,3710884.775
11972,303502.152,640819.9934,498172.4221,0,10018.85,10388.26,0,17529.8,4463,1442494.568,20407.11,21992.8,1484894.478
11973,386453.652,864756.767,784752.986,135950.06,54266.17,13366.46,0,27179.12,72500.48,2035963.405,203582.69,99679.6,2339225.695
11974,217721.4732,660199.19,626924.235,8265,32268.98,7787.5,1623,8667.04,14622.03,1504844.898,48321.48,24912.07,1578078.448
11975,504547.7518,1046068.112,485279.9681,57314.47,105268.32,78999.97,60036.2,89831.38,88623.46,2035895.832,241582.76,238491.04,2515969.632
11976,520785.4257,839427.4222,242412.0941,5253.5,161952.62,27742.77,16804.9,72652.17,14560.6,1602624.942,194948.89,104017.67,1901591.502
11977,1668467.679,5790973.136,1384731.77,0,39987,63526.2,0,0,48295.25,8844172.585,103513.2,48295.25,8995981.035
11978,1311924.14,5328595.073,4824868.182,43485,288583.5,17653.5,0,96366.8,22538.25,11465387.39,349722,118905.05,11934014.44
11979,686159.7322,1332957.239,541835.6747,20151,21019.6,30892.4,38551.71,43213.8,40422.3,2560952.646,72063,122187.81,2755203.456
11980,71733.856,841246.9,374771.7086,0,38549.5,7507.2,32992.3,27990.6,49173.9,1287752.465,46056.7,110156.8,1443965.965
11981,618849.89,1013422.702,257820.114,9756,108780.39,9064.73,13044.38,47475.4828,31993.52,1890092.706,127601.12,92513.3828,2110207.209
11982,702237.8448,2618937.862,909108.344,47548.12,125567.05,94475,85945.48,84389.14,84661.56,4230284.05,267590.17,254996.18,4752870.4
11983,7385851.43,17333184.36,12530080.47,18491.75,382763.62,677317.92,0,238017.8,293737.8,37249116.25,1078573.29,531755.6,38859445.14
11984,2098509.143,5307115.456,3817378.517,280329.35,610081.61,247153.62,936416.05,1971700.31,290684.83,11223003.12,1137564.58,3198801.19,15559368.89
11985,3331791.22,3908856.911,1049521.505,615342.56,549183.55,94060.7,344261.79,427022.92,122573.7,8290169.636,1258586.81,893858.41,10442614.86
11986,2589330.77,7890299.486,3310748.36,85864.9,240594.79,144947.05,54660.75,226260.52,72400,13790378.62,471406.74,353321.27,14615106.63
11987,552185.55,1825915.029,1143434.156,50112.55,31714.23,25630.5,49473.99,111567.91,22021.69,3521534.735,107457.28,183063.59,3812055.605
11988,2011050.157,3829563.919,1423847.587,182657.34,249937.14,70756.78,183674.56,628207.04,233241.7,7264461.662,503351.26,1045123.3,8812936.222
11989,721388.01,3258292.261,1468515.19,35478,35345.82,0,0,147709.4,51388.35,5448195.461,70823.82,199097.75,5718117.031
11990,359791.12,2263483.314,907693.75,142422,8890,20199.58,0,66719.05,39368.6,3530968.184,171511.58,106087.65,3808567.414
11991,2056199.61,2791185.423,1394978.983,355541.34,336047.93,139622.76,236041,1020902.09,176187.4,6242364.016,831212.03,1433130.49,8506706.536
11992,184608.96,466430.1,324697.52,7406.96,41201.47,12565.8,7305.44,21739.98,14532.14,975736.58,61174.23,43577.56,1080488.37
11993,3992900.42,9987364.668,2728606.549,21365.5,1121500.41,315625.91,141702.88,441445.2,783826.18,16708871.64,1458491.82,1366974.26,19534337.72
11994,232220.854,707852.6313,342925.5434,23640.8,72228.46,3584.95,21454.35,33860.78,26503.07,1282999.029,99454.21,81818.2,1464271.439
11995,239389.4352,714387.5995,367660.6028,35329.07,31720.37,745.2,16338.97,26489.85,29591.73,1321437.638,67794.64,72420.55,1461652.828
11996,436964.79,779785.5982,394668.2787,115011.04,87449.04,51406.43,106943.35,32873.05,25250.22,1611418.667,253866.51,165066.62,2030351.797
11997,30546.112,59603.2062,11472,0,0,0,10898.4,0,0,101621.3182,0,10898.4,112519.7182
11998,526040.61,1727132.931,397469.7283,76043.25,73079.85,4416.5,2409,30380.53,54984.64,2650643.269,153539.6,87774.17,2891957.039
11999,2012044.992,5553627.118,1927735.934,50088,148821.5,38881.6,13143,145809.73,683995.48,9493408.043,237791.1,842948.21,10574147.35
12000,267846.36,696211.0712,139455.9735,86276.82,89032.67,33179.74,37216.21,136195.65,26307,1103513.405,208489.23,199718.86,1511721.495
12001,2985330.14,5119843.448,2427552.78,253803.93,721644.8,6355.5,516788.24,435770.85,128626.44,10532726.37,981804.23,1081185.53,12595716.13
12002,1658937.271,5602681.987,1700930.881,43796.2,213287,0,236691.75,279081.72,224187.6,8962550.139,257083.2,739961.07,9959594.409
12003,710306.95,1167584.382,518616.281,24887.8,67372.46,69767.9,13984.74,74182.36,19098.17,2396507.613,162028.16,107265.27,2665801.043
12004,638489.05,1130756.068,466600.065,81450.6,57761.45,0,46472.33,93742.57,25289.27,2235845.183,139212.05,165504.17,2540561.403
12005,282658.685,1104830.743,463049.3574,19944.02,109165.26,34732.7,68194.89,141450.82,55023.79,1850538.785,163841.98,264669.5,2279050.265
12006,605315.153,4376664.715,2141445.924,13550,43239.42,68721.2,321998.74,0,69952.28,7123425.792,125510.62,391951.02,7640887.432
12007,6331.5,61188.2793,41552.73,2412,7688.25,2110.5,2110.5,0,0,109072.5093,12210.75,2110.5,123393.7593
12008,562819.545,2307914.54,538359.795,0,375201.5,23195.55,33450,89283.7,318024.04,3409093.88,398397.05,440757.74,4248248.67
12009,418731.81,629477.1553,360110.6586,1508,3822,3969,7600.94,71943.31,22132.56,1408319.624,9299,101676.81,1519295.434
12010,238180.41,652038.9698,363992.1681,24843,53491.13,73245.19,43770.98,51935.15,72973.32,1254211.548,151579.32,168679.45,1574470.318
12011,616818.09,749762.78,128024.99,71652.8,276247.58,29581.5,77079.87,156154.74,107304.14,1494605.86,377481.88,340538.75,2212626.49
12012,269941.977,398700.58,53219.17,68493.25,30112.65,3869.5,11903.23,66009.16,38497.1,721861.727,102475.4,116409.49,940746.617
12013,6657801.028,8561417.943,1980743.261,258239.76,758015.48,428838.9,743188.97,511201.15,213937.96,17199962.23,1445094.14,1468328.08,20113384.45
12014,346187.2683,1214603.99,336781.6871,35268.4,115898.57,49537.55,46210.25,108221.7144,74801.62,1897572.946,200704.52,229233.5844,2327511.05
12015,1732987.733,6765027.14,2428543.241,78102.335,371848.66,141165.97,133382.3,176579.35,237230.42,10926558.11,591116.965,547192.07,12064867.15
12016,2541815.996,5971659.237,2628380.041,397557.3,854198.9,557072.225,97549.05,409890.22,379193.91,11141855.27,1808828.425,886633.18,13837316.88
12017,3483745.047,6306370.769,1768303.358,351844,687819.92,200078.29,412432.77,637466.06,67523.55,11558419.17,1239742.21,1117422.38,13915583.76
12018,790286.02,1312360.453,1562327.564,0,117112.87,106489.04,29755.22,4186,96382,3664974.037,223601.91,130323.22,4018899.167
12019,320581.61,537128.854,354943.52,109504.96,56539.81,10747,5330.5,34902.25,102225.17,1212653.984,176791.77,142457.92,1531903.674
12020,4143454.477,6487966.986,4023600.82,420330.45,287042.79,127470.55,449927.97,672567.74,240170.21,14655022.28,834843.79,1362665.92,16852531.99
12021,1175335.961,1514326.425,651077.6226,12500.1,138725.55,9235.56,39740.15,174330.945,69104.51,3340740.008,160461.21,283175.605,3784376.823
12022,2132161.169,3597268.845,956269.975,57205.8,238652.8,0,40148.74,164574.28,213617.75,6685699.989,295858.6,418340.77,7399899.359
12023,1409561.352,2728923.563,438215.38,80619.4,858343.16,306910.68,38001.5,148460.25,117749.87,4576700.295,1245873.24,304211.62,6126785.155
12024,4028734.886,3977472.639,968375.6628,201831.43,1370489.62,368804.68,466906.44,1159410.15,476611.11,8974583.187,1941125.73,2102927.7,13018636.62
12025,524983.1088,2249683.919,969824.2307,49974.72,118568.92,95575.025,14352,77381.98,226435.88,3744491.258,264118.665,318169.86,4326779.783
12026,343729.4514,1259395.481,489154.18,12805.5,62117.86,76705.3,33020.64,93316.24,106117.09,2092279.112,151628.66,232453.97,2476361.742
12027,893359.8538,1415946.82,785090.13,150868.09,126098.95,119786.66,60683.24,806273.28,127819.75,3094396.803,396753.7,994776.27,4485926.773
12028,265381.7275,1917103.841,882110.9305,37947,83658.84,68500.35,39959.97,188475.3,69474.7,3064596.499,190106.19,297909.97,3552612.659
12029,2228234.263,3144772.709,1619544.71,100604.8,263409.32,197546.05,151739.71,343069.85,706893.83,6992551.681,561560.17,1201703.39,8755815.241
12030,427053.297,1030303.048,282981.4723,42435.9,26693.4,29240.75,64168.69,74207.3,7623,1740337.818,98370.05,145998.99,1984706.858
12031,614757.0972,1117267.847,406823.1461,64393.15,53597.4,3650.4,44210.76,60669.12,37659.01,2138848.09,121640.95,142538.89,2403027.93
12032,64924.12,272402.3246,78952.408,0,9806.28,26200.72,39407,38237.36,37865.36,416278.8527,36007,115509.72,567795.5727
12033,706234.3216,1667407.266,484731.827,24897.45,192131.69,32694.169,39386.6,125944.77,46957.44,2858373.414,249723.309,212288.81,3320385.533
12034,3384389.291,6778348.492,3160014.73,111835.7,692622.37,305121.1,82186.5,356108.59,432553.29,13322752.51,1109579.17,870848.38,15303180.06
12035,4511768.509,6907742.384,2265752.885,550093.15,1430341.32,105246.76,946771.1,395000.65,239716.27,13685263.78,2085681.23,1581488.02,17352433.03
12036,1382035.17,1675566.702,1107075.055,47295.95,229359.53,161254.71,62278.31,170773.28,230356.34,4164676.927,437910.19,463407.93,5065995.047
12037,1151757.777,2201039.568,961092.2139,42750,85563.91,42695.64,131889.21,0,74985.33,4313889.559,171009.55,206874.54,4691773.649
12038,2212276.909,8490585.866,3914064.446,0,164265.17,608786.52,91030.2,48731.5,881144.888,14616927.22,773051.69,1020906.588,16410885.5
12039,1209057.77,2353754.369,663020.2965,972177.25,802277.52,207880.25,698048.39,521074.3,207765.75,4225832.436,1982335.02,1426888.44,7635055.896
12040,1337545.25,2513975.232,1086527.598,95958.74,121857.55,37943.75,730268.5,344800.45,201589.15,4938048.08,255760.04,1276658.1,6470466.22
12041,502920.5821,531568.7124,95723.11192,37027.5,135451.88,16270,79202.88,249064.85,42692,1130212.406,188749.38,370959.73,1689921.516
12042,1216801.669,3908065.384,1515247.43,698498.67,185074.5,52919.98,248566.6,530098.82,593591.81,6640114.483,936493.15,1372257.23,8948864.863
12043,494153.37,1643025.581,966469.125,147765.86,202362.1,140855.28,86265.91,153500.51,32473.24,3103648.076,490983.24,272239.66,3866870.976
12044,1969230.967,2961206.393,6558109.395,129362.75,949155.57,18243.204,438190.55,1295305.55,323040.92,11488546.76,1096761.524,2056537.02,14641845.3
12045,653118.243,1837063.668,430559.2379,104920.74,149404.55,35220.19,163909.48,156623.92,15293.98,2920741.149,289545.48,335827.38,3546114.009
12046,688439.6786,834483.1378,170870.5612,76489.56,86624.03,28127.8,69153.48,255507.19,3396.6,1693793.378,191241.39,328057.27,2213092.038
12047,4274149.279,9165306.979,4695310.633,274375.66,208824.52,221674.75,602948.1,805216.35,254051,18134766.89,704874.93,1662215.45,20501857.27
12048,8631164.052,14972166.09,2585176.645,645986.505,1279695.62,858495.18,656452.62,750818.25,512044.98,26188506.79,2784177.305,1919315.85,30891999.94
12049,6732973.791,13087496.37,8992137.976,635796.36,185430.53,44258.68,882541.76,1559895.868,271269.73,28812608.13,865485.57,2713707.358,32391801.06
12050,4526491.653,5375202.672,2403819.855,820135.19,103382.87,60945.15,170712,1037619.9,322232.69,12305514.18,984463.21,1530564.59,14820541.98
12051,2153202.828,9218564.652,4515214.726,338672.05,830134.66,225865.76,310151.51,37858,127545.2,15886982.21,1394672.47,475554.71,17757209.39
12052,5563430.335,9081132.298,2048180.574,634299.2,495537.3,29882.6,205912.22,532457.71,366791.73,16692743.21,1159719.1,1105161.66,18957623.97
12053,175381.73,1672689.749,406105.6804,20965.52,221519.69,58792.8,143328.56,587147.88,159066.63,2254177.16,301278.01,889543.07,3444998.24
12054,8271917.63,9956390.8,5173653.937,1420936.02,597786.24,161243.58,1103448.36,1300387.46,279840.5,23401962.37,2179965.84,2683676.32,28265604.53
12055,75203.36724,223209.007,147507.5385,13601.27,0,965.35,0,4090.15,9160.29,445919.9127,14566.62,13250.44,473736.9727
12056,1279283.444,1571598.423,639215.6055,21248.67,88667.94,31502.07,48478.97,85454.4,78326.73,3490097.472,141418.68,212260.1,3843776.252
12057,1055957.384,3059421.057,1598349.17,134592.5,419981.5,249254.72,0,361161.9,0,5713727.611,803828.72,361161.9,6878718.231
12058,1066443.239,5163839.03,1511449.01,413123.92,271286.3,391337.22,1587344.11,1024641.21,424074.49,7741731.279,1075747.44,3036059.81,11853538.53
12059,633843.5833,1155514.403,449980.36,52116.32,123542.04,1986,77607.6,96754.94,55330.14,2239338.346,177644.36,229692.68,2646675.386
12060,857943.8354,1772032.262,669482.8776,50558.04,122580.97,67601.91,16103.25,125120.49,28811.44,3299458.975,240740.92,170035.18,3710235.075
12061,802427.8,499021.468,1400068.74,0,0,0,0,0,0,2701518.008,0,0,2701518.008
12062,3670130.04,8301542.274,2450667.012,1036301.04,772514.8,161569.89,131299.8,166899.814,298954.78,14422339.33,1970385.73,597154.394,16989879.45
12063,64324.366,415041.087,176964.2472,110732.02,140989.52,13939.1,1656,55513.74,44440.56,656329.7002,265660.64,101610.3,1023600.64
12064,9321607.415,11095368.24,3010911.884,1785855.34,1073023.36,175247.25,617424.4,991258,407645.65,23427887.54,3034125.95,2016328.05,28478341.54
12065,578672.2107,966018.7104,591467.3058,36924.7,120054.77,30976.69,13702.5,80055.35,28543.56,2136158.227,187956.16,122301.41,2446415.797
12066,3217032.408,5668100.806,1749688.247,959009.77,1808825.45,100307.87,274626.8,1122684.65,665871.56,10634821.46,2868143.09,2063183.01,15566147.56
12067,309587.7917,800714.6609,192487.893,58016.83,73807.05,11556.58,25551.12,109928.25,43116.62,1302790.346,143380.46,178595.99,1624766.796
12068,399783.67,489572.3944,132182.9555,11249.59,116321.75,33246.6,88358.46,45774.93,62798.3,1021539.02,160817.94,196931.69,1379288.65
12069,2298697.605,7943866.634,1541285.536,431861.46,810885.73,159074.87,431117.44,454356.11,262422.06,11783849.77,1401822.06,1147895.61,14333567.44
12070,6781833.655,6833865.916,2221423.433,144950.85,401594.4,248470.21,1050719.49,325957.74,206586.2,15837123,795015.46,1583263.43,18215401.89
12071,4576868.898,9060620.893,4588788.342,1217658.95,452724.64,192271.64,1148498.16,576603.32,286088.8,18226278.13,1862655.23,2011190.28,22100123.64
12072,389989.526,531751.775,405577.564,30963.92,61159.5,4194.78,28244.45,131984.89,4985.6,1327318.865,96318.2,165214.94,1588852.005
12073,5969194.577,4791884.172,2812048.033,1707542.18,868952.59,187226.89,224378.94,1190800.65,427487.38,13573126.78,2763721.66,1842666.97,18179515.41
12074,650278.183,2032664.789,1167163.23,126282.95,363120.99,11202,221524.1,421935.03,180994.285,3850106.202,500605.94,824453.415,5175165.557
12075,269449.13,584104.2203,500958.9912,25139.95,40659.6,18558.6,6642.66,63475.68,4471.15,1354512.342,84358.15,74589.49,1513459.982
12076,115089.58,426726.3,196905.141,13111.29,101197.59,2830,24746.45,53379.86,4384.3,738721.021,117138.88,82510.61,938370.511
12077,5739063.324,14171443.54,5864787.915,630247.95,1615899.26,284723.77,1182089.29,1569151.56,949211.88,25775294.78,2530870.98,3700452.73,32006618.49
12078,1403772.881,1228442.16,310184.9748,123120.09,412630.27,29596.99,419504.39,186753.29,103611.92,2942400.016,565347.35,709869.6,4217616.966
12079,514219.9987,1358206.662,656248.666,47904.05,82898.15,0,124878.59,255595.626,39854.5,2528675.327,130802.2,420328.716,3079806.243
12080,225252.8852,1174377.179,340007.787,17276,29585.67,19624.25,34512.94,63782.69,39227.75,1739637.851,66485.92,137523.38,1943647.151
12081,703513.265,1766301.06,478033.6364,174901.48,120760.92,12804.6,154314.64,339907.38,76974.36,2947847.961,308467,571196.38,3827511.341
12082,624787.2863,1286049.597,351965.36,25505.9,64121.5,3916,129988.05,89226.78,52440.56,2262802.243,93543.4,271655.39,2628001.033
12083,298124.1014,649773.5589,277827.4138,0,36337.1,14464.78,10630.1,5352.75,16392.18,1225725.074,50801.88,32375.03,1308901.984
12084,193610.126,1746446.551,1228594.41,81433,237087.02,69424.25,64388.22,229852.25,824329.7,3168651.087,387944.27,1118570.17,4675165.527
12085,312370.007,688245.4454,267403.8946,92110.93,56642.15,7306.82,74023.27,94733.67,77544.875,1268019.347,156059.9,246301.815,1670381.062
12086,8171252.55,12788905.89,4473529.04,1231412.94,2063928.04,58113.9,443933.09,767099.99,814396.56,25433687.48,3353454.88,2025429.64,30812572
12087,2727683.83,6479659.987,3228021.484,616900.1,391263.41,230494.33,171709.7,645059.35,630437.35,12435365.3,1238657.84,1447206.4,15121229.54
12088,457938.3697,916801.9037,496147.3673,56678.77,81647.89,17297.9,5467.044,63876.55,44161.73,1870887.641,155624.56,113505.324,2140017.525
12089,3952351.817,10081313.37,3238554.216,849550.77,346867.54,1066813.23,98580,852591.12,40708.5,17272219.4,2263231.54,991879.62,20527330.56
12090,690996.894,1609735.686,465556.3118,173285.19,148719.42,31295.35,25528.94,109523.6,27898.52,2766288.892,353299.96,162951.06,3282539.912
12091,3599004.257,4074544.175,1983551.06,66561.2,395430.23,46191.79,339257.2,1290954.86,320768.65,9657099.492,508183.22,1950980.71,12116263.42
12092,6481019.96,12747870.34,4602290.38,788628,1167213.17,0,0,432486.1,613235,23831180.68,1955841.17,1045721.1,26832742.95
12093,771497.8978,987761.2136,287971.8148,0,31091.15,58727.4,36849.52,41297.82,5479.7,2047230.926,89818.55,83627.04,2220676.516
12094,5717800.286,9094711.541,1794245.192,396614.12,1131278.29,76169.1,233383.85,562992.03,315088.73,16606757.02,1604061.51,1111464.61,19322283.14
12095,282904.537,782404.8016,544696.942,13050,97644.59,18852.79,0,33975.04,77668.27,1610006.281,129547.38,111643.31,1851196.971
12096,3089598.925,10479955.33,4294129.506,32492.78,863398.17,0,110592.9,839987.95,238545.37,17863683.77,895890.95,1189126.22,19948700.94
12097,410344.905,923414.5717,418567.1761,192215.31,63511.36,1932.8,14073.35,20273.1,31566.39,1752326.653,257659.47,65912.84,2075898.963
12098,4603433.749,15322327.8,4619931.8,391945.48,518547.56,15200.5,533064,1284303.27,303432.54,24545693.35,925693.54,2120799.81,27592186.7
12099,777307.0879,3943417.918,1213697.844,37244,215097.9,34925.86,28055.12,34915.7,34381.56,5934422.85,287267.76,97352.38,6319042.99
12100,7332078.078,8043923.258,3795605.883,507643.62,872899.08,334615.9,919821.36,1051258.74,1583045.57,19171607.22,1715158.6,3554125.67,24440891.49
12101,558416.04,2277620.208,631469.6286,0,82958.55,65238.8,17699,214296.5,65157.1,3467505.876,148197.35,297152.6,3912855.826
12102,1569088.24,2959301.782,783083.469,206297.95,67797.2,51181.75,75908.4,46964.49,82662.27,5311473.491,325276.9,205535.16,5842285.551
12103,477837.23,1049300.703,691616.7206,90334.78,147972.66,43998.42,61419.9,211600.37,99228.65,2218754.653,282305.86,372248.92,2873309.433
12104,881579.7743,1654353.04,515472.5312,48979.7,154248.83,52014.13,20997.55,101833.8,52398.51,3051405.345,255242.66,175229.86,3481877.865
12105,1038939.281,1022171.778,417047.7841,91338.04,79196.1,66179.23,29061.64,63296.34,61591.17,2478158.843,236713.37,153949.15,2868821.363
12106,828930.51,2209852.873,1611597.103,93975.85,302140.75,132941.39,228011.59,300689.19,148170.27,4650380.486,529057.99,676871.05,5856309.526
12107,625660.36,812439.5369,314291.305,77891.98,33742.6,3335.75,36407.65,55085.66,16211.94,1752391.202,114970.33,107705.25,1975066.782
12108,395701.4616,1073711.299,305989.7364,59214.88,40283.47,0,44213,53725.3,44523.58,1775402.497,99498.35,142461.88,2017362.727
12109,379203.4042,1131180.526,398009.5856,86377.24,27130.62,107936.02,57101.05,95992.57,94403.04,1908393.515,221443.88,247496.66,2377334.055
12110,6930301.966,10032171.9,2787206.278,2119879.8,321989.58,118514,0,235796.35,158644.72,19749680.14,2560383.38,394441.07,22704504.59
12111,668782.036,1493040.335,421109.5165,109457.4,101620.95,33826.65,70617.97,240611.26,42701.35,2582931.888,244905,353930.58,3181767.468
12112,1873125.824,2822714.756,1064592.322,242278.95,462709.22,24720,619653.53,1390048.2,350156.33,5760432.902,729708.17,2359858.06,8849999.132
12113,1208046.655,1062964.972,538147.1984,228347.97,83455.23,20451.95,16036.7,0,28231.85,2809158.826,332255.15,44268.55,3185682.526
12114,660125.156,606684.294,314570.1157,149726.43,93115.13,4861.4,69892.57,56727.66,55516.39,1581379.566,247702.96,182136.62,2011219.146
12115,5031837.54,11327833.42,2351174.536,1641123.3,3616218.12,98876.08,975613.03,1031833.53,258121.32,18710845.5,5356217.5,2265567.88,26332630.88
12116,1764678,67858,0,0,0,0,568107.55,139078.44,195993.81,1832536,0,903179.8,2735715.8
12117,2162489.638,3337871.93,800100.9198,61303.88,261544.5,39191.1,87468.34,84400.9,0,6300462.488,362039.48,171869.24,6834371.208
